,Pst,Rate
0,0.1,0.0
1,0.11,0.21481481481481524
2,0.12,2.9222222222222225
3,0.13,3.203703703703704
4,0.13999999999999999,5.107407407407408
5,0.14999999999999997,7.033333333333335
6,0.15999999999999998,7.037037037037038
7,0.16999999999999998,10.292592592592591
8,0.17999999999999997,12.524344569288388
9,0.18999999999999995,14.918215613382898
10,0.19999999999999996,18.04850746268657
11,0.20999999999999996,22.613382899628256
12,0.21999999999999995,27.133333333333333
13,0.22999999999999995,35.36666666666667
14,0.23999999999999994,43.67537313432836
15,0.24999999999999992,51.78888888888889
16,0.2599999999999999,68.42537313432835
17,0.2699999999999999,98.2
18,0.2799999999999999,115.57142857142857
19,0.2899999999999999,150.89864864864865
20,0.29999999999999993,231.0395256916996
21,0.30999999999999994,318.13157894736844
22,0.3199999999999999,442.9222222222222
23,0.32999999999999985,597.1753731343283
24,0.33999999999999986,782.0703703703704
25,0.34999999999999987,939.2851851851852
26,0.3599999999999999,1104.6407407407407
27,0.3699999999999999,1240.537037037037
28,0.3799999999999999,1359.3074074074075
29,0.3899999999999999,1493.7
30,0.3999999999999998,1593.3851851851853
